scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,15.25,2.045806642627301,2.716259989241789,-0.27690488101712407
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,15.533333333333331,1.9622144811917899,2.6521834206854313,-0.2784955800457444
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,15.816666666666666,1.8929454460837116,2.580738227575605,-0.28020517428509595
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,16.099999999999998,1.8341436941271096,2.5013337632622106,-0.2821608617017886
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,16.383333333333333,1.7831932957110452,2.4134225548566777,-0.28449155315793934
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,16.666666666666664,1.7379989433280785,2.3167286326083945,-0.28722431493741685
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,16.95,1.6967952868085132,2.2113447756459825,-0.29030367433137944
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,17.233333333333334,1.6581473749723337,2.097808084002226,-0.29362943038801126
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,17.516666666666666,1.6209538816189673,1.9771569962988256,-0.2970717093504007
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,17.8,1.5843910189488255,1.8509428293511705,-0.3004698835354429
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,18.083333333333332,1.5478199781603426,1.7212018249367793,-0.30363699747204154
